subId,roundId,group,isTestGame,successInStatic,gameNumber,gameInterval,previousIntervalChange,pressesToSuccess,duration
S01,7,2,0,1,90,342.72674726,-4.44444444,0,10745
S01,7,2,0,1,91,335.17119170,-7.55555556,0,10585
S01,7,2,0,0,92,324.50452503,-10.66666667,29,1685
S01,7,2,0,0,93,317.83785837,-6.66666667,10,7977
S01,7,2,0,0,94,314.72674726,-3.11111111,21,3939
S01,7,2,0,0,95,315.17119170,0.44444444,8,8402
S01,7,2,0,1,96,318.72674726,3.55555556,0,10785
S01,7,2,0,0,97,318.72674726,0.00000000,18,4868
S01,7,2,0,1,98,322.28230281,3.55555556,0,10890
S01,7,2,0,0,99,322.72674726,0.44444444,20,3996
S01,7,2,0,1,100,327.17119170,4.44444444,0,10765
S01,7,2,0,1,101,328.50452503,1.33333333,0,10669
S01,7,2,0,0,102,326.72674726,-1.77777778,14,5963
S01,7,2,0,1,103,328.50452503,1.77777778,0,10823
S01,8,2,0,0,104,326.72674726,-1.77777778,30,1266
S01,8,2,0,1,105,328.50452503,1.77777778,0,10679
S01,8,2,0,0,106,326.72674726,-1.77777778,9,8197
S01,8,2,0,0,107,328.06008059,1.33333333,13,6385
S01,8,2,0,0,108,332.06008059,4.00000000,2,10546
S01,8,2,0,1,109,338.72674726,6.66666667,0,10733
S01,8,2,0,0,110,341.39341392,2.66666667,23,3220
S01,8,2,0,1,111,347.17119170,5.77777778,0,10553
S01,8,2,0,0,112,349.39341392,2.22222222,1,10415
S01,8,2,0,0,113,354.72674726,5.33333333,23,3111
S01,8,2,0,1,114,363.17119170,8.44444444,0,10743
S01,8,2,0,0,115,367.61563615,4.44444444,8,8116
S01,8,2,0,1,116,375.17119170,7.55555556,0,10631
S01,8,2,0,1,117,378.72674726,3.55555556,0,10821
S01,8,2,0,0,118,378.28230281,-0.44444444,21,2672
S01,8,2,0,1,119,380.94896948,2.66666667,0,10883
S01,8,2,0,1,120,379.61563615,-1.33333333,0,10759
S01,9,2,1,0,121,450.00000000,-1.33333333,14,4334
S01,9,2,1,1,122,430.00000000,-1.33333333,0,10915
S01,9,2,1,0,123,410.00000000,-1.33333333,1,10794
S01,9,2,1,1,124,390.00000000,-1.33333333,0,10629
S01,9,2,1,1,125,370.00000000,-1.33333333,0,10484
S01,9,2,1,1,126,350.00000000,-1.33333333,0,10875
S01,9,2,1,0,127,330.00000000,-1.33333333,17,5170
S01,9,2,1,1,128,310.00000000,-1.33333333,0,10750
S01,9,2,1,0,129,290.00000000,-1.33333333,17,6051
S01,9,2,1,0,130,270.00000000,-1.33333333,9,8786
S01,9,2,1,0,131,250.00000000,-1.33333333,36,2061
S01,10,2,0,1,132,374.72674726,-4.88888889,0,10624
S01,10,2,0,1,133,366.28230281,-8.44444444,0,10783
S01,10,2,0,1,134,354.72674726,-11.55555556,0,10902
S01,10,2,0,1,135,340.50452503,-14.22222222,0,10709
S01,10,2,0,0,136,324.06008059,-16.44444444,4,9625
S01,10,2,0,1,137,312.06008059,-12.00000000,0,10814
S01,10,2,0,1,138,297.83785837,-14.22222222,0,10739
S01,10,2,0,0,139,281.39341392,-16.44444444,36,873
S01,10,2,0,0,140,269.83785837,-11.55555556,9,8707
S01,10,2,0,0,141,263.17119170,-6.66666667,13,7478
S01,10,2,0,0,142,260.94896948,-2.22222222,37,1084
S01,10,2,0,0,143,263.17119170,2.22222222,25,4213
S01,10,2,0,0,144,269.39341392,6.22222222,19,5954
S01,10,2,0,0,145,279.17119170,9.77777778,3,10186
S01,10,2,0,0,146,292.50452503,13.33333333,10,8202
S01,10,2,0,0,147,308.94896948,16.44444444,31,1053
S01,10,2,0,1,148,328.06008059,19.11111111,0,10749
S01,11,2,0,1,149,342.72674726,14.66666667,0,10703
S01,11,2,0,1,150,352.94896948,10.22222222,0,10826
S01,11,2,0,1,151,358.72674726,5.77777778,0,10492
S01,11,2,0,1,152,360.06008059,1.33333333,0,10587
S01,11,2,0,1,153,357.39341392,-2.66666667,0,10628
S01,11,2,0,0,154,350.72674726,-6.66666667,2,10383
S01,11,2,0,0,155,346.72674726,-4.00000000,12,6786
S01,11,2,0,0,156,345.39341392,-1.33333333,1,10210
S01,11,2,0,1,157,346.72674726,1.33333333,0,10527
S01,11,2,0,0,158,344.06008059,-2.66666667,25,2465
S01,11,2,0,0,159,344.50452503,0.44444444,10,7755
S01,11,2,0,0,160,348.06008059,3.55555556,0,11005
S01,11,2,0,1,161,354.72674726,6.66666667,0,11007
S01,11,2,0,0,162,357.83785837,3.11111111,3,9830
S01,11,2,0,1,163,364.50452503,6.66666667,0,10843
S01,12,2,0,1,164,368.06008059,3.55555556,0,10938
S01,12,2,0,0,165,368.50452503,0.44444444,23,2469
S01,12,2,0,1,166,372.50452503,4.00000000,0,10585
S01,12,2,0,0,167,372.94896948,0.44444444,7,8363
S01,12,2,0,0,168,376.50452503,3.55555556,26,1732
S01,12,2,0,0,169,382.72674726,6.22222222,20,3541
S01,12,2,0,0,170,391.17119170,8.44444444,15,4893
