subId,roundId,group,isTestGame,successInStatic,gameNumber,gameInterval,previousIntervalChange,pressesToSuccess,duration
KH2,9,1,1,0,152,310.00000000,-0.44444444,28,2517
KH2,9,1,1,0,153,290.00000000,-0.44444444,26,3534
KH2,9,1,1,0,154,270.00000000,-0.44444444,37,961
KH2,9,1,1,0,155,250.00000000,-0.44444444,32,3111
KH2,10,1,0,0,156,380.69381714,0.88888889,7,8655
KH2,10,1,0,0,157,382.91603937,2.22222222,27,1035
KH2,10,1,0,0,158,386.47159492,3.55555556,5,9128
KH2,10,1,0,0,159,390.91603937,4.44444444,26,567
KH2,10,1,0,0,160,396.24937270,5.33333333,15,4775
KH2,10,1,0,0,161,402.47159492,6.22222222,5,9078
KH2,10,1,0,1,162,409.58270603,7.11111111,0,10987
KH2,10,1,0,0,163,410.91603937,1.33333333,22,1772
KH2,10,1,0,0,164,413.58270603,2.66666667,25,420
KH2,10,1,0,1,165,417.58270603,4.00000000,0,10828
KH2,10,1,0,1,166,415.80492825,-1.77777778,0,10558
KH2,10,1,0,1,167,408.69381714,-7.11111111,0,10724
KH2,10,1,0,0,168,396.24937270,-12.44444444,23,1634
KH2,10,1,0,0,169,385.58270603,-10.66666667,14,5647
KH2,10,1,0,0,170,376.69381714,-8.88888889,3,9834
KH2,10,1,0,0,171,369.58270603,-7.11111111,13,6445
KH2,10,1,0,0,172,364.24937270,-5.33333333,24,2083
KH2,10,1,0,0,173,360.69381714,-3.55555556,22,2852
KH2,10,1,0,0,174,358.91603937,-1.77777778,4,8994
KH2,10,1,0,0,175,358.91603937,0.00000000,27,886
KH2,10,1,0,0,176,360.69381714,1.77777778,11,6618
KH2,11,1,0,1,177,364.24937270,3.55555556,0,10957
KH2,11,1,0,0,178,362.91603937,-1.33333333,16,5103
KH2,11,1,0,1,179,363.36048381,0.44444444,0,10916
KH2,11,1,0,1,180,358.91603937,-4.44444444,0,10796
KH2,11,1,0,0,181,350.02715048,-8.88888889,27,1349
KH2,11,1,0,0,182,343.36048381,-6.66666667,30,501
KH2,11,1,0,0,183,338.47159492,-4.88888889,22,3612
KH2,11,1,0,1,184,334.91603937,-3.55555556,0,10739
KH2,11,1,0,0,185,326.02715048,-8.88888889,21,4393
KH2,11,1,0,1,186,318.91603937,-7.11111111,0,10791
KH2,11,1,0,0,187,306.91603937,-12.00000000,23,4330
KH2,11,1,0,0,188,297.13826159,-9.77777778,28,2730
KH2,11,1,0,0,189,289.58270603,-7.55555556,34,720
KH2,11,1,0,0,190,284.24937270,-5.33333333,32,1820
KH2,11,1,0,0,191,281.13826159,-3.11111111,29,2729
KH2,11,1,0,0,192,280.24937270,-0.88888889,28,3123
KH2,11,1,0,0,193,281.58270603,1.33333333,29,2840
KH2,11,1,0,0,194,284.69381714,3.11111111,34,1262
KH2,11,1,0,0,195,289.58270603,4.88888889,25,3971
KH2,11,1,0,0,196,295.80492825,6.22222222,28,2722
KH2,11,1,0,0,197,302.91603937,7.11111111,26,4020
KH2,11,1,0,0,198,310.91603937,8.00000000,33,658
KH2,11,1,0,0,199,319.80492825,8.88888889,13,6899
KH2,11,1,0,0,200,329.58270603,9.77777778,20,4544
KH2,12,1,0,0,201,339.80492825,10.22222222,18,5008
KH2,12,1,0,1,202,350.47159492,10.66666667,0,10822
KH2,12,1,0,0,203,354.47159492,4.00000000,18,4732
KH2,12,1,0,0,204,358.91603937,4.44444444,18,4497
KH2,12,1,0,1,205,363.80492825,4.88888889,0,10740
KH2,12,1,0,0,206,362.47159492,-1.33333333,18,4490
KH2,12,1,0,0,207,362.02715048,-0.44444444,26,1322
KH2,12,1,0,0,208,362.47159492,0.44444444,25,1809
KH2,12,1,0,0,209,363.80492825,1.33333333,21,3493
KH2,12,1,0,1,210,366.02715048,2.22222222,0,10901
KH2,12,1,0,0,211,362.47159492,-3.55555556,11,7073
KH2,12,1,0,0,212,360.24937270,-2.22222222,18,4161
KH2,12,1,0,0,213,359.36048381,-0.88888889,11,7018
KH2,12,1,0,0,214,359.80492825,0.44444444,17,4823
KH2,12,1,0,0,215,361.58270603,1.77777778,12,6735
KH2,12,1,0,0,216,364.69381714,3.11111111,3,10143
KH2,12,1,0,0,217,369.13826159,4.44444444,23,2920
KH2,12,1,0,0,218,374.91603937,5.77777778,9,7746
KH2,12,1,0,0,219,381.58270603,6.66666667,15,5293
KH2,12,1,0,0,220,389.13826159,7.55555556,23,2297
KH2,12,1,0,0,221,397.58270603,8.44444444,26,409
KH2,12,1,0,0,222,406.47159492,8.88888889,2,9970
KH2,13,1,1,0,223,450.00000000,8.88888889,22,849
KH2,13,1,1,1,224,430.00000000,8.88888889,0,10553
KH2,13,1,1,1,225,410.00000000,8.88888889,0,10962
KH2,13,1,1,1,226,390.00000000,8.88888889,0,10885
KH2,13,1,1,1,227,370.00000000,8.88888889,0,10563
KH2,13,1,1,1,228,350.00000000,8.88888889,0,10803
KH2,13,1,1,0,229,330.00000000,8.88888889,4,9995
KH2,13,1,1,0,230,310.00000000,8.88888889,28,2509
KH2,13,1,1,0,231,290.00000000,8.88888889,32,1924
KH2,13,1,1,0,232,270.00000000,8.88888889,34,1998
KH2,13,1,1,0,233,250.00000000,8.88888889,35,2472
